,temp_ambiente,presion_ambiente,humedad_ambiente,diferencia_presion_filtro_aire,presion_escape_turbina,temperatura_entrada_turbina,temperatura_salida_turbina,presion_descarga_comprensor,monoxido_carbono,oxido_nitrogeno,rendimiento_turbina
19020,25.513,1009.9,83.142,4.2215,25.624,1091.5,550.1,12.168,1.3596,57.121,133.9
22805,17.541,994.63,49.784,3.3232,28.041,1075.3,549.97,11.673,3.3593,62.961,129.86
30938,13.596,1019.0,93.965,3.5872,24.746,1077.1,550.55,11.946,1.6715,58.571,132.57
11830,30.927,1010.6,46.125,4.518,30.215,1099.8,539.72,13.254,0.74954,60.238,148.38
36203,13.433,1003.7,84.746,3.7673,31.505,1099.8,539.28,13.593,0.72427,58.349,156.06
36444,10.758,1019.8,79.128,2.6282,22.317,1061.8,549.95,10.99,2.17,61.224,120.94
30727,6.7911,1013.7,99.561,3.3936,23.096,1066.9,549.62,11.434,2.0675,64.161,128.49
26078,23.26,1016.4,64.637,3.7363,26.152,1077.7,544.55,12.176,3.0369,48.123,132.51
27483,27.575,1014.5,59.698,4.0124,25.189,1082.4,550.0,12.08,1.0154,51.212,130.64
32177,16.965,1006.7,82.051,3.6802,25.109,1079.7,550.01,11.835,1.3358,61.339,133.78
34743,23.825,1005.2,98.586,5.1459,29.892,1099.8,547.35,13.039,1.2635,54.106,145.6
31465,13.389,1012.9,90.542,3.7443,25.323,1087.9,550.05,12.017,1.5438,58.893,134.88
24028,18.102,1019.3,58.245,4.1185,35.504,1100.0,540.65,13.507,3.1491,61.566,152.2
3060,23.765,1016.1,84.079,4.1293,25.51,1090.6,549.81,12.134,1.7893,62.615,133.83
23330,10.85,1020.5,74.907,3.1355,28.428,1073.1,549.88,11.537,4.229,66.709,128.95
12961,24.464,1013.2,83.937,3.9595,25.611,1092.0,550.04,12.188,0.263,57.233,133.88
5857,14.306,1012.9,85.576,3.7448,21.253,1066.5,549.65,10.988,3.7434,70.711,118.97
32830,27.589,1014.1,53.463,4.5778,30.023,1099.8,545.79,13.145,1.6381,63.313,146.44
30673,8.8838,1018.0,93.397,3.415,24.468,1075.4,549.92,11.769,1.4318,58.191,133.3
19427,27.036,1010.2,60.137,3.5633,20.305,1059.1,549.86,10.539,3.3945,50.843,109.18
17336,12.958,1014.4,91.443,3.2799,24.369,1086.0,549.95,11.88,2.1623,72.292,133.65
18226,18.895,1009.9,81.752,3.6859,25.273,1089.6,549.89,12.088,2.3822,65.557,134.52
9437,14.816,1012.8,97.012,4.5833,24.288,1085.4,549.79,11.821,1.3214,69.298,132.67
14833,11.464,1007.8,96.14,4.167,24.033,1084.5,550.05,11.671,1.5121,74.135,133.37
16159,8.3512,1017.2,73.628,4.0631,32.707,1100.0,529.02,14.019,0.98102,68.548,162.55
536,3.7667,1020.0,92.377,4.7229,24.876,1084.7,547.4,12.01,1.3866,86.035,138.22
32820,17.591,1012.5,91.555,3.5905,23.239,1069.6,550.02,11.39,2.3295,56.83,124.73
1332,16.948,1015.2,55.903,4.7959,25.484,1090.6,550.25,12.149,0.72707,77.916,135.84
13646,20.607,1020.5,63.12,4.2571,27.062,1099.7,546.51,12.801,1.1483,74.773,143.27
3735,25.458,1008.5,91.378,3.7927,22.384,1070.5,550.14,11.139,3.5716,49.514,118.9
6954,16.07,1009.4,100.11,3.0513,25.387,1091.0,549.91,12.147,1.8885,75.181,137.54
34400,27.749,1013.3,58.661,4.0958,23.925,1072.6,549.88,11.635,2.2095,51.553,122.46
13559,19.242,1016.5,87.634,3.023,18.146,1048.0,549.17,10.154,6.8712,83.349,103.79
27351,24.72,1013.6,78.982,3.9067,25.102,1081.9,550.22,12.078,1.9242,51.059,131.08
4689,26.213,1014.1,85.174,4.3837,26.253,1092.5,548.99,12.282,1.7287,57.259,134.24
9107,12.767,1021.0,96.089,4.4337,24.18,1086.6,550.19,11.879,1.4875,79.534,133.66
32402,26.17,1013.3,71.633,3.9459,26.117,1085.0,550.17,12.211,1.6842,55.794,134.07
33140,30.561,1010.1,60.424,4.0365,25.147,1078.5,549.93,11.872,1.5485,48.977,127.12
10566,19.595,1016.8,79.026,3.6193,24.886,1089.2,550.26,12.02,1.0723,62.426,134.3
35340,16.069,1011.7,93.047,3.4643,19.808,1048.3,550.17,10.487,5.1,65.718,109.08
25019,23.987,1015.6,57.437,3.7281,26.249,1088.9,550.11,12.402,2.0027,56.015,136.94
18674,20.812,1004.6,96.491,3.9166,24.997,1088.0,549.91,11.984,6.0959,57.641,133.48
13909,15.873,1016.9,69.313,3.9456,24.376,1087.7,550.08,11.997,1.3036,78.186,133.97
12318,20.508,1010.9,88.344,3.0787,19.798,1058.7,549.94,10.738,2.1317,56.594,111.77
34759,24.515,1006.3,95.727,5.0522,29.386,1098.9,547.34,13.0,0.69719,54.662,144.06
26035,19.211,1014.6,78.358,4.3104,30.696,1100.1,541.84,13.425,1.8579,48.523,152.02
19715,29.309,1011.1,50.207,3.8474,20.513,1060.6,549.95,10.605,3.9731,53.987,109.5
1957,13.497,1012.6,84.516,4.0035,19.222,1054.2,549.85,10.425,3.967,75.68,110.71
8972,3.257,1016.7,87.067,4.0498,23.291,1084.2,549.94,11.844,3.0675,60.38,134.33
34428,26.966,1012.7,79.62,4.0331,23.81,1071.5,549.95,11.489,2.3208,47.56,122.36
20577,18.066,1014.5,86.195,5.2329,25.232,1090.2,550.02,11.985,3.1195,86.144,135.17
13110,25.632,1017.0,66.239,4.1036,25.888,1093.4,550.31,12.22,1.205,67.86,133.78
290,6.4174,1011.2,95.058,4.2503,23.527,1083.7,550.1,11.79,1.8342,80.209,134.4
9183,11.39,1012.7,96.238,4.445,24.079,1086.1,549.94,11.894,1.0325,77.308,134.19
9205,10.413,1015.7,93.952,4.4117,23.878,1085.4,550.0,11.87,1.1402,75.064,133.68
6022,19.715,1021.2,85.204,4.3149,25.199,1090.6,549.84,12.068,2.0563,65.664,134.16
12631,26.97,1014.2,49.951,3.3492,20.661,1062.9,549.96,10.915,1.7766,57.431,112.03
7238,6.7912,1022.9,61.934,3.9194,33.815,1100.0,524.48,14.342,0.030308,62.753,166.7
2689,18.443,1010.8,91.504,5.0178,30.609,1100.3,535.72,13.53,1.1637,67.021,153.15
3800,29.743,1007.4,61.35,4.2332,26.507,1093.9,549.96,12.35,1.4663,62.537,133.87
18491,26.738,1009.1,54.39,4.0581,25.286,1089.8,549.7,12.14,0.92248,64.507,132.91
2930,26.481,1011.1,68.642,4.1355,25.579,1090.8,549.98,12.117,2.3012,66.891,132.8
34145,23.171,1009.6,89.456,4.0821,24.778,1076.7,550.08,11.804,1.7075,49.407,127.47
7341,10.738,1010.0,95.574,2.8533,23.827,1083.6,549.96,11.809,1.5777,75.854,133.03
17359,13.032,1015.3,82.977,3.2008,24.138,1084.7,549.87,11.895,2.1363,71.568,132.78
15260,10.503,1011.8,71.665,2.8224,21.115,1058.2,543.8,10.965,7.6128,92.086,118.93
10690,19.437,1008.3,88.479,3.6573,24.779,1088.1,549.95,12.061,0.71221,61.372,133.73
11820,22.131,1011.0,78.354,4.3901,30.51,1100.4,537.87,13.477,0.3166,56.657,150.62
7532,11.672,1017.0,92.297,2.9108,23.958,1083.9,550.15,11.814,1.5442,73.674,133.08
10272,18.155,1009.8,66.72,3.5697,24.545,1087.4,549.82,11.967,1.1407,69.271,133.93
4377,26.392,1012.8,74.854,4.3092,26.257,1093.4,550.23,12.395,3.1591,65.588,134.79
25859,28.328,1007.8,56.208,4.179,29.153,1099.9,548.1,13.021,1.686,50.069,145.87
24141,22.886,1008.9,43.766,3.5857,31.539,1085.4,550.19,12.106,2.5066,60.759,134.37
11426,19.041,1004.8,68.121,3.6138,24.651,1086.7,550.24,11.863,0.71732,66.97,132.9
32366,16.095,1010.8,98.264,4.0109,25.601,1082.9,549.95,12.117,1.5328,61.166,135.79
14254,11.783,1027.8,85.574,3.7823,22.854,1080.5,549.97,11.594,0.98188,72.293,129.66
22889,15.116,1014.8,64.169,3.0143,26.717,1065.9,549.65,11.324,1.1864,63.662,122.76
19309,24.364,1010.9,85.001,4.3295,25.511,1091.2,550.03,12.128,1.5659,59.879,133.93
11880,30.669,1004.2,52.718,4.3651,29.57,1099.7,542.72,12.97,0.088768,57.777,144.97
33980,26.879,1002.6,87.288,4.2046,25.63,1080.6,549.87,11.875,1.6889,47.701,129.39
31349,18.259,1012.8,72.613,3.7902,25.691,1089.6,549.86,12.131,1.327,62.836,133.68
31159,13.62,1012.5,95.642,3.7698,25.511,1087.4,549.73,12.055,1.2779,60.15,134.62
34841,22.463,1006.8,99.37,4.4527,25.671,1074.6,545.98,11.909,2.9679,51.115,128.59
76,10.247,1016.6,94.086,4.3582,24.009,1084.9,550.07,11.686,1.7577,77.153,133.52
18323,20.022,1012.7,74.189,3.8775,25.57,1091.9,550.21,12.089,0.91984,74.344,135.73
34245,23.406,1010.8,96.828,3.6273,21.572,1058.3,549.99,10.806,3.6531,47.621,114.06
4966,26.25,1012.5,67.363,4.3675,25.713,1091.4,550.07,12.146,0.75032,64.25,132.79
8849,5.5787,1016.2,82.581,4.1763,23.647,1085.3,550.02,11.844,2.3349,86.237,133.69
18738,20.053,1009.9,96.94,4.0046,25.057,1088.6,549.97,12.066,7.6785,62.723,133.89
25420,28.79,1008.3,37.222,4.2081,29.384,1099.8,546.73,13.065,2.1398,64.812,145.82
12150,30.06,1004.3,76.933,4.3901,29.365,1099.9,543.48,13.067,0.79981,51.576,144.06
11237,23.496,1013.7,84.285,3.7753,25.471,1091.4,550.01,12.271,0.32269,58.275,133.84
28925,19.386,1004.2,53.25,3.5155,23.947,1076.4,550.44,11.777,1.9077,54.209,129.08
1454,10.147,1005.4,75.595,3.8633,19.46,1047.0,544.44,10.399,3.7577,74.496,110.72
29275,10.917,1025.9,65.173,3.3651,23.625,1077.6,550.12,11.796,3.2183,61.067,131.78
15847,12.893,1013.6,72.209,3.1245,24.422,1086.1,550.0,11.895,1.5534,78.118,133.84
23533,7.8315,1018.1,55.49,3.1528,27.529,1073.5,550.3,11.53,3.3806,71.071,130.07
26533,30.18,1007.9,59.689,4.3746,29.677,1099.9,546.42,13.112,2.0429,56.964,146.42
3816,28.707,1013.6,69.421,4.2682,26.495,1095.3,549.89,12.315,0.84785,58.92,134.87
33156,23.142,1007.0,85.461,3.9026,24.983,1077.3,550.07,11.748,1.3681,49.661,128.58
30605,12.748,1007.1,98.101,3.8457,25.061,1077.3,549.93,11.922,1.345,60.388,133.91
13797,12.372,1025.7,85.443,5.3281,34.998,1100.0,517.86,14.736,0.66991,62.714,166.92
6879,15.594,1014.1,84.26,2.9395,24.457,1086.7,549.99,11.887,2.267,64.783,133.92
2683,17.9,1008.8,87.087,5.0098,30.909,1100.0,535.03,13.512,1.4839,68.385,154.48
11312,20.342,1012.0,94.61,3.7992,24.944,1089.5,550.16,11.883,0.65232,60.153,133.69
26819,31.115,1007.3,62.654,4.3669,28.97,1099.8,548.63,12.96,1.706,53.69,144.72
30314,11.524,1011.7,94.271,3.5494,25.293,1078.4,549.99,11.908,1.1569,61.434,135.2
11931,26.3,997.89,69.93,4.4135,30.389,1100.0,540.2,13.247,0.32522,56.652,148.61
7891,11.997,1013.2,86.749,4.7958,32.265,1100.1,530.53,13.921,0.13127,61.352,160.1
11957,24.738,1003.9,91.108,3.8567,25.912,1091.5,549.85,12.104,0.21853,56.604,134.72
35234,19.57,1005.6,75.505,5.4116,31.686,1100.1,540.13,13.51,1.0393,58.2,153.51
3742,30.933,1010.4,67.394,4.3272,26.526,1094.0,550.0,12.381,1.4909,60.152,133.84
5780,19.571,1012.7,72.327,4.2543,25.119,1089.1,549.83,12.03,2.0285,68.944,133.52
26081,20.945,1015.8,76.084,3.7365,26.093,1080.3,545.87,12.233,1.9005,47.018,134.15
5122,21.618,1017.6,78.251,4.1789,25.157,1090.5,550.13,12.054,2.0011,65.967,133.67
9665,13.767,1006.1,79.705,5.5326,31.446,1099.8,534.06,13.548,0.016655,66.631,157.39
29982,8.8188,1003.0,96.091,3.502,24.919,1076.8,550.47,11.935,2.6791,66.861,135.18
11031,23.15,1006.9,83.563,3.4864,23.299,1077.7,550.03,11.456,1.1954,61.796,124.8
22195,1.2858,1021.6,76.732,2.8377,23.483,1076.2,549.68,11.737,2.3833,82.515,133.58
21229,14.782,1017.7,97.5,3.2314,24.916,1087.0,550.08,11.98,1.1339,61.441,133.56
9622,13.079,1017.5,86.831,4.4672,24.314,1087.8,550.02,11.979,0.93827,74.66,134.96
9017,8.2786,1023.9,90.846,4.4201,25.277,1087.3,546.38,12.187,2.015,60.38,137.24
10636,20.773,1015.0,89.214,3.6782,24.936,1088.8,549.82,12.089,0.71038,59.067,133.63
32196,21.614,1008.5,68.41,3.7823,25.712,1083.0,550.08,12.106,1.3379,61.634,134.65
860,5.3891,1016.7,88.165,3.9176,19.625,1051.3,546.16,10.49,5.1804,113.65,111.72
3611,26.674,1008.0,79.776,4.1914,26.032,1091.8,549.73,12.165,1.7134,60.074,133.8
12481,19.568,1006.2,86.211,3.5018,22.901,1076.1,549.71,11.342,5.3798,51.813,124.84
7892,11.629,1013.6,87.107,4.889,32.944,1100.0,528.2,14.084,0.30978,66.706,161.75
20801,19.892,1020.7,87.445,3.2277,25.467,1090.3,549.7,12.104,2.3829,88.975,134.43
19899,21.827,1015.4,84.002,4.1692,22.2,1072.3,549.88,11.274,2.6622,56.01,120.46
18436,17.219,1005.5,71.125,3.0263,19.386,1054.5,550.33,10.456,5.1184,62.202,109.49
11040,22.174,1006.1,91.025,3.1072,19.989,1058.2,550.1,10.55,1.7014,54.229,110.77
18938,28.955,1007.4,60.59,4.3046,26.219,1094.0,550.19,12.2,1.9594,65.155,134.73
29294,9.6635,1024.4,69.417,4.438,32.232,1099.9,533.63,13.99,2.6004,51.704,160.95
30296,14.118,1015.4,94.577,3.6151,25.487,1078.9,550.12,12.023,1.1911,59.265,134.26
19664,21.706,1011.3,83.738,3.7036,20.53,1061.8,550.06,10.755,4.1344,55.249,112.99
30115,8.7164,1023.4,77.543,3.3687,24.717,1078.6,549.99,11.935,0.16005,61.327,135.62
1509,10.465,1016.1,84.012,4.6886,24.496,1085.8,550.02,11.882,2.0457,84.97,134.12
5532,20.882,1015.5,94.112,4.6085,25.288,1091.0,550.16,12.195,1.412,61.963,134.34
27964,14.95,1016.9,71.036,4.2495,31.656,1099.9,537.01,13.738,1.7512,50.162,156.44
14196,9.5528,1021.3,79.565,3.9023,23.907,1085.6,550.04,11.869,1.5807,79.642,134.7
11633,32.161,1010.8,41.753,3.9491,26.042,1092.9,550.33,12.169,0.8254,67.069,132.77
21192,20.442,1015.2,85.059,4.0408,30.985,1099.9,538.09,13.315,1.1897,74.077,150.63
13624,20.901,1017.1,84.972,4.7508,30.196,1100.0,536.34,13.608,1.1593,59.087,151.66
33357,19.878,1013.7,96.583,3.849,24.238,1076.0,550.44,11.645,1.2479,46.337,128.43
14280,9.5573,1024.3,69.162,3.824,23.048,1081.8,549.91,11.68,1.8485,79.952,131.21
31021,19.058,1010.7,67.185,3.7805,26.007,1081.0,550.08,11.967,1.361,66.107,133.75
22582,7.3369,1016.0,82.146,2.6213,20.786,1055.9,549.6,10.781,4.4507,74.027,117.11
33446,24.196,1009.3,84.184,3.9256,24.899,1077.3,550.32,11.85,0.74833,40.156,127.87
18043,18.448,1005.5,94.822,3.6397,24.997,1088.4,549.83,12.074,1.1241,65.305,133.99
35013,26.66,1011.6,73.545,5.2766,30.133,1099.9,545.92,13.184,0.58072,53.783,146.21
21363,24.183,1008.2,67.411,3.4084,25.712,1089.7,550.08,12.014,2.0533,72.559,133.35
1270,8.2342,1026.1,88.854,4.0141,19.999,1034.2,532.37,10.624,9.3951,95.877,110.71
27640,22.196,1009.9,86.08,3.2505,19.766,1050.7,549.84,10.515,3.695,44.858,109.69
31732,14.853,1005.7,100.02,3.9508,24.796,1079.1,549.9,11.772,1.6042,61.962,133.67
3819,28.186,1013.2,70.355,4.772,29.999,1100.2,540.75,13.201,1.3789,65.121,144.51
35200,16.948,1009.2,98.603,4.1626,23.126,1068.1,549.6,11.278,2.4527,57.638,123.37
20822,22.471,1020.0,74.541,3.6301,28.088,1099.9,546.89,12.753,2.4662,101.55,142.68
27706,23.217,1010.8,83.522,3.4518,22.094,1063.7,550.32,11.156,3.3158,42.196,118.63
8062,13.615,1014.2,85.054,4.9354,31.959,1099.9,531.61,13.796,0.70985,66.102,157.31
34354,24.228,1004.5,89.272,4.6788,28.686,1096.4,549.09,12.707,1.2828,59.271,141.94
20076,25.141,1011.7,87.522,4.2149,21.632,1066.9,549.96,11.022,2.9463,50.745,115.14
35121,18.842,1017.5,96.092,4.0835,22.803,1068.4,549.86,11.324,2.4236,56.367,122.29
20579,18.277,1015.0,84.53,5.3242,25.67,1092.5,549.95,12.144,2.9356,92.78,136.6
19627,29.246,1009.9,53.64,4.7169,26.188,1094.3,549.83,12.273,1.6782,68.485,133.57
2021,22.947,1007.4,62.263,4.9713,25.409,1088.2,549.84,12.073,1.1524,82.573,132.79
20180,28.71,1011.9,62.297,5.1737,26.29,1094.1,550.29,12.316,0.89999,61.531,133.45
27847,15.207,1021.4,87.948,3.7056,23.861,1078.1,549.55,11.778,2.1098,49.699,130.73
13427,26.304,1009.8,58.233,4.0809,25.752,1093.0,550.36,12.327,1.2147,67.198,133.75
25461,18.238,1011.1,79.782,2.8268,19.649,1050.0,550.14,10.544,4.1916,55.584,110.46
20849,21.443,1018.7,76.591,3.3528,26.023,1080.5,543.11,12.134,3.5377,84.698,131.45
7405,2.2158,1013.1,88.695,3.3709,19.387,1058.9,550.17,10.624,4.2764,99.759,113.32
20206,29.181,1012.1,61.066,4.1838,20.603,1061.3,550.08,10.658,2.9248,47.248,109.78
17764,19.859,1018.8,78.211,3.4717,24.789,1088.7,549.85,12.021,1.8726,67.492,133.04
12331,29.246,1011.1,52.007,4.0662,26.155,1094.7,550.06,12.25,0.43571,64.615,133.77
24795,24.865,1011.1,59.057,3.7788,27.716,1095.6,550.44,12.615,1.4068,53.314,141.77
2621,18.507,1006.3,91.342,5.1078,23.474,1077.6,549.68,11.52,3.9545,73.092,126.14
13642,24.413,1019.9,55.744,4.4539,27.637,1099.9,545.0,12.913,1.2345,71.611,143.33
16055,9.9052,1011.6,92.264,3.0526,24.214,1086.0,550.04,11.782,2.7696,81.488,135.13
35616,20.583,1019.6,73.531,4.5684,24.956,1080.6,550.0,12.006,1.7625,56.949,130.31
26261,20.707,1005.9,82.838,3.0812,21.059,1055.9,549.73,10.821,3.8645,53.992,114.4
23417,8.4633,1012.4,85.422,3.1746,23.946,1072.2,550.04,11.54,4.0891,69.268,128.72
5592,26.99,1016.1,67.234,4.4842,26.055,1094.2,550.35,12.237,1.2333,65.6,133.75
16092,7.2793,1013.5,90.849,2.9578,23.454,1082.9,549.96,11.802,1.9589,82.023,133.56
13555,20.113,1016.5,83.189,3.2158,19.953,1059.2,550.04,10.596,3.9427,63.382,111.79
34328,33.922,1005.7,55.066,4.2146,24.584,1074.2,550.09,11.699,2.0916,48.947,121.76
16844,15.725,999.22,81.508,3.3203,25.261,1088.2,550.05,11.977,1.3706,81.302,135.31
24443,11.087,1012.2,91.07,3.0705,18.684,1044.3,549.46,10.257,6.1348,75.983,108.69
32324,22.464,1013.4,81.302,4.7112,31.596,1100.1,540.56,13.528,1.2907,56.462,152.48
99,9.94,1007.3,100.17,5.9766,24.092,1084.3,549.88,11.793,1.3819,76.342,133.75
33827,23.238,1008.0,96.176,4.0702,24.671,1076.7,550.02,11.772,1.8286,46.358,127.94
34735,25.122,1005.9,89.619,5.0669,29.953,1099.6,546.97,13.064,1.1043,54.243,145.56
5557,20.965,1016.3,93.957,4.5153,25.23,1090.1,549.8,11.906,2.227,62.772,133.73
2800,21.359,1007.5,79.05,3.8211,23.953,1080.8,549.69,11.658,0.57523,61.447,128.1
11612,24.574,1007.3,73.852,3.7445,25.366,1089.8,549.67,12.071,0.83115,61.413,132.76
21715,15.138,1013.7,96.836,3.3817,25.478,1089.1,550.12,12.125,1.3418,68.134,134.6
19340,23.058,1005.7,93.058,3.4434,19.714,1056.4,549.94,10.527,4.2865,49.424,109.02
33465,27.017,1003.7,69.816,4.005,25.28,1078.8,550.15,11.772,1.2419,44.154,128.42
21110,12.66,1020.7,91.458,3.1048,24.322,1085.6,550.11,11.914,1.0301,64.109,133.28
34113,22.232,1005.7,94.531,4.9503,30.432,1100.2,544.91,13.189,1.3608,53.497,148.16
21345,17.1,1011.9,89.381,4.0177,31.721,1100.0,535.44,13.515,1.7591,78.692,153.42
6565,18.69,1022.7,69.903,4.4367,25.601,1093.4,549.82,12.233,0.69085,67.599,136.56
35907,8.7675,1018.2,69.42,2.5025,21.342,1062.6,549.91,11.136,2.5085,71.357,121.7
36631,7.7808,1005.7,72.456,3.835,32.437,1099.9,534.79,13.912,2.7546,64.782,162.37
16609,15.791,1002.3,78.962,3.2887,24.758,1087.3,549.94,12.026,1.6873,79.607,134.29
28468,9.0291,1017.1,87.606,3.2754,23.295,1075.2,549.68,11.735,2.8352,61.757,131.08
23810,11.675,1006.9,83.693,4.7667,40.716,1100.0,528.26,14.218,2.2725,55.656,163.52
6568,16.15,1022.9,77.783,5.2915,31.917,1100.0,531.96,13.719,0.57826,59.125,156.0
21468,12.108,1014.2,92.178,3.8164,29.895,1099.9,540.77,13.172,1.1936,77.102,152.04
24474,19.576,1011.8,72.423,3.4614,29.437,1082.9,550.07,12.029,1.4369,53.893,133.82
21975,13.128,1018.1,92.149,3.2333,24.622,1086.4,550.25,11.937,1.1788,64.253,133.44
20012,30.798,1005.2,53.733,5.2346,26.751,1096.4,549.67,12.473,1.4217,65.588,134.4
21923,9.4206,1018.5,76.629,3.0967,24.075,1083.7,549.94,11.76,1.5311,68.664,133.02
26674,33.205,1009.7,45.046,4.448,29.621,1099.9,546.77,13.027,1.7714,55.615,146.75
28766,12.055,1018.3,85.429,3.4129,23.734,1076.1,549.9,11.663,2.8751,58.444,130.95
3534,31.936,1008.3,63.844,4.2652,26.433,1093.6,550.06,12.266,1.6418,59.899,133.32
33488,27.024,1002.7,84.921,4.0011,25.164,1077.4,550.25,11.756,1.3373,40.293,127.58
16728,15.475,997.0,77.129,2.6212,18.928,1051.8,549.99,10.326,5.1277,75.182,108.52
26193,28.593,1012.4,55.308,4.3897,30.109,1099.9,544.43,13.221,3.2191,54.933,148.62
14312,9.1629,1023.5,79.527,3.6292,21.679,1072.1,549.93,11.256,2.0085,82.585,124.33
2258,19.575,1014.2,86.046,5.1417,24.466,1085.1,549.87,11.851,1.7323,67.915,130.67
24850,17.053,1006.5,83.814,2.7963,19.53,1048.2,549.85,10.468,4.4559,53.54,109.68
13354,27.143,1013.3,63.597,4.1352,25.78,1092.6,549.9,12.226,0.92991,60.521,133.7
20430,24.299,1008.9,89.809,5.2558,25.877,1092.2,550.11,12.219,1.6976,61.153,134.58
9663,18.126,1003.0,68.826,5.4906,30.428,1099.6,537.74,13.463,0.18305,71.477,152.15
7279,4.2851,1025.6,89.406,2.7684,23.293,1084.2,549.95,11.697,2.0992,82.379,134.62
10867,28.159,1012.1,56.361,3.1546,20.309,1060.5,550.27,10.657,2.2581,54.977,110.79
31179,3.9237,1021.7,87.714,2.9304,19.139,1053.9,549.2,10.417,4.154,85.018,109.99
33803,22.118,1007.1,93.812,4.0091,24.601,1076.3,549.78,11.712,2.0103,48.701,128.1
35759,22.727,1011.2,88.266,4.6144,25.182,1080.9,549.88,11.978,1.7137,53.341,130.8
15240,0.38289,1019.4,83.814,2.9945,23.771,1085.3,549.99,11.805,1.3781,90.322,134.68
28831,20.598,1002.5,61.308,3.5562,24.139,1076.8,550.14,11.794,1.6487,51.31,129.22
5953,21.975,1015.0,91.801,4.5321,25.258,1089.7,549.6,12.107,1.3175,61.993,133.13
27843,16.813,1022.1,81.145,3.335,21.3,1062.1,549.92,11.085,2.9129,51.297,118.65
15653,4.2686,1012.9,90.276,3.0238,23.787,1084.8,550.03,11.853,1.8901,83.049,134.96
31242,16.093,1008.3,83.323,3.7211,25.643,1088.1,549.96,12.061,1.1593,62.011,134.02
6956,15.799,1010.5,100.11,2.9848,24.093,1084.3,549.94,11.868,2.01,69.882,131.99
30512,11.756,1003.0,95.633,3.6408,25.257,1076.6,550.08,11.82,1.003,61.479,133.91
3020,22.287,1006.1,83.077,4.0517,25.195,1088.6,550.04,11.986,1.3926,63.693,133.22
31294,9.424,1013.0,90.631,3.6061,25.061,1086.0,550.1,11.912,1.237,62.95,134.83
15634,5.8144,1004.4,92.736,2.8997,23.731,1082.9,550.02,11.731,1.6764,80.425,134.4
5153,17.283,1010.9,86.767,3.811,22.351,1073.1,549.74,11.283,4.032,65.873,123.08
11223,25.829,1008.4,86.68,4.3619,29.709,1098.7,540.73,13.092,0.84008,57.943,145.27
26686,25.281,1009.1,69.565,3.696,25.201,1081.3,550.01,11.882,1.9682,54.538,130.96
16598,16.506,1003.3,92.081,2.7195,19.282,1053.8,550.0,10.395,5.2899,73.113,108.98
8414,12.725,1018.0,86.663,4.0208,24.082,1085.9,550.02,11.825,0.92462,71.966,133.87
8628,8.7373,1015.2,61.968,4.5669,27.346,1090.7,541.29,12.749,1.3399,78.668,145.58
26027,29.052,1013.9,37.493,4.4358,31.012,1099.9,541.8,13.439,0.9171,46.511,150.98
24249,13.597,1020.8,49.692,3.3434,28.8,1077.2,549.94,11.762,3.0015,66.527,131.32
2739,25.419,1015.7,68.574,4.068,25.363,1089.3,550.37,11.966,1.9821,67.235,132.73
30297,14.463,1015.2,92.722,3.6135,25.471,1079.0,550.04,11.934,0.97485,59.153,134.31
5135,25.207,1015.4,56.688,4.3738,25.748,1092.6,550.38,12.344,1.1668,69.506,134.08
8691,12.15,998.1,93.838,4.2167,24.32,1084.6,549.82,11.818,0.39417,72.494,133.67
456,0.96726,1017.9,84.35,4.2899,24.961,1086.2,546.51,12.13,2.5184,94.361,139.92
18777,29.765,1010.8,66.722,4.2108,25.83,1091.9,549.63,12.185,8.2301,64.187,132.46
31424,16.789,1008.9,88.404,3.7998,25.711,1088.8,550.01,11.991,1.1939,60.385,134.59
33979,27.374,1002.4,82.502,4.1974,25.528,1080.3,549.81,11.838,1.9745,47.856,128.97
17333,15.113,1014.0,92.573,3.3059,24.659,1087.2,550.1,11.87,2.1162,68.46,133.96
3954,24.885,1008.1,94.536,3.5461,20.305,1058.6,549.96,10.536,5.7033,56.023,110.26
17714,19.643,1011.6,76.995,3.4629,25.114,1088.8,549.99,11.977,1.1273,65.231,133.56
11339,22.636,1007.9,91.889,3.8646,25.566,1091.0,550.43,12.003,0.34134,61.748,134.0
8770,10.744,1007.1,96.472,4.2333,23.986,1083.9,550.05,11.888,1.5862,76.17,133.75
34819,24.816,1004.3,96.788,5.1594,30.041,1099.8,546.85,13.045,1.273,55.283,144.94
14664,11.011,1019.4,97.612,4.5741,24.306,1086.5,549.94,11.946,1.5471,75.98,134.69
105,13.981,1002.9,83.262,4.4213,24.372,1086.3,549.98,11.949,1.3186,75.082,134.35
18431,20.623,1006.9,64.0,4.662,31.101,1100.0,536.54,13.485,1.0017,56.742,153.9
26337,31.623,1006.7,56.96,4.294,29.122,1099.3,548.23,12.964,1.873,56.297,143.64
30369,9.2961,1014.6,97.408,3.5495,24.808,1076.6,550.07,11.89,1.3889,64.275,134.16
28132,17.056,1010.8,89.128,3.3443,24.178,1077.7,549.91,11.797,1.8518,47.313,130.81
26406,29.41,1012.7,61.265,4.3446,29.707,1100.0,545.83,13.137,1.362,53.85,146.75
6994,16.16,998.79,94.647,2.3843,19.146,1051.8,549.94,10.266,4.9961,64.175,108.15
12842,27.976,1008.2,61.894,4.0738,26.117,1093.9,549.74,12.355,0.088427,60.571,134.17
